Offer SKU;Product SKU;Category code;Category label;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;EAN;Inactivity reason;Fulfillment center code
0004863704;M5061027912443;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Francesca' Collarless Real Leather Fashion Jacket;New;198.12;249.00;2;;INIT;yes;;;198.12;;;5061027912443;;DEFAULT
0000072500;M5060474524018;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Viaggio' Real Leather Toiletry Washbag;New;46.66;74.99;6;;INIT;yes;;;46.66;;;5060474524018;;DEFAULT
0005270400;M5061049605965;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Evie' Classic Real Leather Tote Bag;New;66.66;150.00;199;;INIT;yes;;;66.66;;;5061049605965;;DEFAULT
0005349300;M5056798408608;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Aqualuxe' Real Leather Wash Bag;New;59.99;115.00;79;;INIT;yes;;;59.99;;;5056798408608;;DEFAULT
0005821200;M5056798435970;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Messenger Bag with Striped Front Detail;New;95.00;95.00;6;;INIT;yes;;;;;;5056798435970;;DEFAULT
0005823400;M5056798436038;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Washbag;New;60.00;60.00;6;;INIT;yes;;;;;;5056798436038;;DEFAULT
0005819000;M5056798455077;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Medium Real Leather Grab Bag;New;100.00;100.00;1;;INIT;yes;;;;;;5056798455077;;DEFAULT
0005821900;M5056798436052;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Backpack with Striped Front Detail;New;185.00;185.00;6;;INIT;yes;;;;;;5056798436052;;DEFAULT
0005448500;M5056798442138;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Rosara' Real Leather Shoulder Bag;New;93.32;170.00;149;;INIT;yes;;;93.32;;;5056798442138;;DEFAULT
0005307800;M5061027914089;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Antrim' Chic Real Leather Shoulder Bag;New;65.32;129.00;35;;INIT;yes;;;65.32;;;5061027914089;;DEFAULT
0004170105;M5060999708283;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Aliona' Real Leather Fashion Jacket Women Coat;New;198.12;229.00;10;;INIT;yes;;;198.12;;;5060999708283;;DEFAULT
0005340402;M5056798422369;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Fia' Real Leather Biker Jacket Women Coat;New;133.32;199.00;1;;INIT;yes;;;133.32;;;5056798422369;;DEFAULT
0005213905;M5056798404945;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;199.00;26;;INIT;yes;;;186.65;;;5056798404945;;DEFAULT
0005348300;M5056798408837;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Maven' Real Leather Messenger Bag;New;133.32;199.00;51;;INIT;yes;;;133.32;;;5056798408837;;DEFAULT
0005465400;M5056798442206;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Virella' Real Leather Handbag;New;83.32;160.00;73;;INIT;yes;;;83.32;;;5056798442206;;DEFAULT
0005819100;M5056798455060;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Medium Real Leather Grab Bag;New;100.00;100.00;0;;INIT;no;;;;;;5056798455060;Out of stock;DEFAULT
0004508900;M5060821288488;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Elegance' Croc Embossed Leather Cross Body Bag;New;66.66;110.00;181;;INIT;yes;;;66.66;;;5060821288488;;DEFAULT
0005435800;M5056798415019;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Mourne' Sleek Real Leather Shoulder Bag;New;59.99;139.00;95;;INIT;yes;;;59.99;;;5056798415019;;DEFAULT
0005469600;M5056798442954;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Crossbody Bag;New;65.00;65.00;2;;INIT;yes;;;;;;5056798442954;;DEFAULT
0005433800;M5056798415330;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Oxford' Elegant Real Leather Tote Bag;New;59.99;140.00;95;;INIT;yes;;;59.99;;;5056798415330;;DEFAULT
0004863703;M5061027912436;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Francesca' Collarless Real Leather Fashion Jacket;New;198.12;249.00;1;;INIT;yes;;;198.12;;;5061027912436;;DEFAULT
0005412102;M5056798444583;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;199.00;1;;INIT;yes;;;186.65;;;5056798444583;;DEFAULT
0005253404;M5056798409636;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Versatile Real Leather Casual Jacket;New;237.79;269.00;0;;INIT;no;;;237.79;;;5056798409636;Out of stock;DEFAULT
0003857000;M5060821281564;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'UrbanX' Vegetable Tanned Real Leather Backpack;New;83.99;115.00;0;;INIT;no;;;83.99;;;5060821281564;Out of stock;DEFAULT
0004787300;M5060999707255;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Five CB' Real Leather Cross Body Bag;New;39.99;79.99;16;;INIT;yes;;;39.99;;;5060999707255;;DEFAULT
0005166804;M5056798418386;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;199.47;229.00;1;;INIT;yes;;;199.47;;;5056798418386;;DEFAULT
0004890504;M5061042994691;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;153.32;179.00;15;;INIT;yes;;;153.32;;;5061042994691;;DEFAULT
0005205200;M5061049608102;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Bella' Real Leather Crossbody Bag;New;39.99;77.99;39;;INIT;yes;;;39.99;;;5061049608102;;DEFAULT
0005469400;M5056798442947;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Crossbody Bag;New;65.00;65.00;2;;INIT;yes;;;;;;5056798442947;;DEFAULT
0005344000;M5056798402941;accessories-luggage;Luggage;Real Leather Crossbody Bag;New;95.00;95.00;1;;INIT;yes;;;;;;5056798402941;;DEFAULT
0005057200;M5061042994455;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Cienna' Real Leather Crossbody Bag;New;39.99;59.99;14;;INIT;yes;;;39.99;;;5061042994455;;DEFAULT
0005818700;M5056798455022;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Medium Real Leather Crossbody Bag;New;80.00;80.00;1;;INIT;yes;;;;;;5056798455022;;DEFAULT
0005349000;M5056798408585;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Crossflow' Real Leather Crossbody Bag;New;79.99;139.00;50;;INIT;yes;;;79.99;;;5056798408585;;DEFAULT
0004592100;M5060999705183;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'XSpirit' Real Leather Crossbody Bag;New;39.99;59.99;0;;INIT;no;;;39.99;;;5060999705183;Out of stock;DEFAULT
0005269800;M5061049605903;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Alice' Elegant Real Leather Shoulder Bag;New;66.66;147.00;186;;INIT;yes;;;66.66;;;5061049605903;;DEFAULT
0003857500;M5060821281601;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Vegetable Tanned Small Real Leather Shoulder Bag;New;53.32;85.00;4;;INIT;yes;;;53.32;;;5060821281601;;DEFAULT
0003215700;M5056798425438;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Medium Leather Shoulder Bag;New;73.32;119.00;2;;INIT;yes;;;73.32;;;5056798425438;;DEFAULT
0005544303;M5056798458085;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Box' Real Leather Brando Collared Jacket;New;199.99;249.00;2;;INIT;yes;;;199.99;;;5056798458085;;DEFAULT
0004196500;M5060821284459;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Vintage Oily Leather Messenger Bag;New;119.99;179.99;1;;INIT;yes;;;119.99;;;5060821284459;;DEFAULT
0002080407;M5061049606467;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angelica' Real Leather Two Button Blazer;New;186.65;209.00;3;;INIT;yes;;;186.65;;;5061049606467;;DEFAULT
0003754800;M5060821289461;women-accessories-womens_bags_and_purses;Womens Bags & Purses;"""Candy"" Leather Shoulder Bag";New;66.66;69.99;3;;INIT;yes;;;66.66;;;5060821289461;;DEFAULT
0004888104;M5061042994608;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;153.32;179.00;23;;INIT;yes;;;153.32;;;5061042994608;;DEFAULT
0004926800;M5061027911170;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Bella Toscana' Real Leather Crossbody Bag with Webbing Strap;New;73.32;110.00;26;;INIT;yes;;;73.32;;;5061027911170;;DEFAULT
0005360208;M5056798437905;women-footwear-womens_flats;Womens Flats;Double Buckle Style Sheepskin Slippers;New;63.99;110.00;1;;INIT;yes;;;63.99;;;5056798437905;;DEFAULT
0004795000;M5060999707552;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'147' Real Leather Classic 11 Card Bilfold Wallet;New;31.99;44.99;2;;INIT;yes;;;31.99;;;5060999707552;;DEFAULT
0005469300;M5056798443005;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Crossbody Bag;New;65.00;65.00;6;;INIT;yes;;;;;;5056798443005;;DEFAULT
0005348200;M5056798408820;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Maven' Real Leather Messenger Bag;New;133.32;199.00;54;;INIT;yes;;;133.32;;;5056798408820;;DEFAULT
0004379600;M5060821285081;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Tesoro Toscano' Top Zip Soft Suede Leather Shoulder Bag;New;93.32;125.00;0;;INIT;no;;;93.32;;;5060821285081;Out of stock;DEFAULT
0005205500;M5061049608300;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Cienna' Real Leather Crossbody Bag;New;39.99;59.99;51;;INIT;yes;;;39.99;;;5061049608300;;DEFAULT
0004300400;M5060999706739;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Croc Print 7 Card RFID Large Real Leather Purse;New;39.99;40.00;29;;INIT;yes;;;39.99;;;5060999706739;;DEFAULT
0003225200;M5056798425520;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Medium Natural Skin Lined Real Leather Hobo Bag;New;65.32;99.00;0;;INIT;no;;;65.32;;;5056798425520;Out of stock;DEFAULT
0003766207;M5056798417433;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;185.60;225.00;1;;INIT;yes;;;185.60;;;5056798417433;;DEFAULT
0003766204;M5056798417402;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;185.60;225.00;1;;INIT;yes;;;185.60;;;5056798417402;;DEFAULT
0004496806;M5056798452755;men-footwear-mens_shoes;Mens Shoes;'Duke' Classic Suede Sheepskin Slippers;New;53.32;79.99;1;;INIT;yes;;;53.32;;;5056798452755;;DEFAULT
0005818200;M5056798447218;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Classic Leather Weekend Bag;New;146.65;220.00;4;;INIT;yes;;;146.65;;;5056798447218;;DEFAULT
0005053900;M5061042994127;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Sogno di Cuoio' Compact Twin Zip Crossbody Bag;New;80.00;80.00;0;;INIT;no;;;;;;5061042994127;Out of stock;DEFAULT
0005315803;M5056798421058;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Classic Leather Biker Style Jacket;New;185.60;199.00;9;;INIT;yes;;;185.60;;;5056798421058;;DEFAULT
0004475800;M5060821288464;women-accessories-womens_bags_and_purses;Womens Bags & Purses;"""Expression"" Real Leather Shoulder Bag";New;66.66;100.00;69;;INIT;yes;;;66.66;;;5060821288464;;DEFAULT
0004035200;M5061042996053;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Vintage Woven Leather Zip Around Small 6 Card Coin Purse;New;29.99;29.99;9;;INIT;yes;;;;;;5061042996053;;DEFAULT
0005317005;M5056798421140;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Biker Jacket;New;113.07;229.00;0;;INIT;no;;;113.07;;;5056798421140;Out of stock;DEFAULT
0004036800;M5060474529976;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Vintage Woven Leather 7 Card Purse;New;36.99;36.99;10;;INIT;yes;;;;;;5060474529976;;DEFAULT
0004983404;M5061049602537;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Diego' Mens Leather Bomber Jacket;New;238.93;299.00;0;;INIT;no;;;238.93;;;5061049602537;Out of stock;DEFAULT
0004594500;M5060999701598;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Small Luxurious Flight Bag;New;55.00;55.00;2;;INIT;yes;;;;;;5060999701598;;DEFAULT
0005441400;M5056798441728;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Fiorella' Real Leather Handbag with Detachable Crossbody Strap;New;126.66;170.00;72;;INIT;yes;;;126.66;;;5056798441728;;DEFAULT
0005817600;M5056798446976;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Leather Rugby Ball Washbag;New;46.65;80.00;11;;INIT;yes;;;46.65;;;5056798446976;;DEFAULT
0005814400;M5056798446952;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Leather Rugby Ball Washbag;New;46.65;80.00;11;;INIT;yes;;;46.65;;;5056798446952;;DEFAULT
0005295700;M5056798417365;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Camilla' Real Leather Backpack;New;91.99;149.00;18;;INIT;yes;;;91.99;;;5056798417365;;DEFAULT
0004931300;M5061027911705;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Capolavoro Veneziano' Real Leather Hobo Shoulder Bag;New;59.99;129.00;31;;INIT;yes;;;59.99;;;5061027911705;;DEFAULT
0005297300;M5061027915499;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Cork' Compact Leather Crossbody Bag;New;46.66;99.99;40;;INIT;yes;;;46.66;;;5061027915499;;DEFAULT
0005238203;M5056798406048;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Reefer' Classic Real Leather Jacket;New;238.93;279.00;2;;INIT;yes;;;238.93;;;5056798406048;;DEFAULT
0005824209;M5056798456746;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kate' Real Leather Mandarin Collar Biker Jacket;New;199.99;289.00;2;;INIT;yes;;;199.99;;;5056798456746;;DEFAULT
0005328708;M5056798419352;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Brando Jacket;New;194.13;249.00;2;;INIT;yes;;;194.13;;;5056798419352;;DEFAULT
0001871804;M5056798437264;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Mandarin Collar Jacket;New;131.25;189.00;2;;INIT;yes;;;131.25;;;5056798437264;;DEFAULT
0004926200;M5061027911118;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Bella Toscana' Real Leather Crossbody Bag with Webbing Strap;New;73.32;110.00;28;;INIT;yes;;;73.32;;;5061027911118;;DEFAULT
0004196300;M5056798430937;accessories-luggage;Luggage;Real Leather Wheeled Travel Holdall;New;239.99;269.99;1;;INIT;yes;;;239.99;;;5056798430937;;DEFAULT
0003852200;M5060821280222;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Toiletry Washbag;New;50.00;50.00;0;;INIT;no;;;;;;5060821280222;Out of stock;DEFAULT
0005431800;M5056798414920;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Iverness' Real Leather Crossbody Bag;New;46.66;100.00;99;;INIT;yes;;;46.66;;;5056798414920;;DEFAULT
0001869403;M5056798419895;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Chambery' Collarless Real Leather Jacket;New;139.99;189.00;17;;INIT;yes;;;139.99;;;5056798419895;;DEFAULT
0004497907;M5056798452809;men-footwear-mens_shoes;Mens Shoes;'Duke' Classic Suede Sheepskin Slippers;New;53.32;79.99;2;;INIT;yes;;;53.32;;;5056798452809;;DEFAULT
0003742200;M5060821281083;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Vintage Small Leather Shoulder Bag;New;89.99;89.99;7;;INIT;yes;;;;;;5060821281083;;DEFAULT
0003741400;M5060821281182;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Vintage Medium  Shoulder Bag;New;99.00;99.00;4;;INIT;yes;;;;;;5060821281182;;DEFAULT
0005052700;M5061042994011;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Eclisse Cuoio' Real Leather Crossbody Bag;New;70.00;70.00;2;;INIT;yes;;;;;;5061042994011;;DEFAULT
0004696709;M5056798427333;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;124.27;229.00;0;;INIT;no;;;124.27;;;5056798427333;Out of stock;DEFAULT
0004734804;M5056798428194;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428194;Out of stock;DEFAULT
0004699103;M5056798427432;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;124.27;169.00;0;;INIT;no;;;124.27;;;5056798427432;Out of stock;DEFAULT
0004733304;M5056798428132;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428132;Out of stock;DEFAULT
0005343000;M5056798402842;gift-stationery;Stationery;Real Leather Clip Pad Folder;New;75.00;75.00;1;;INIT;yes;;;;;;5056798402842;;DEFAULT
0004696705;M5056798427296;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;124.27;169.00;0;;INIT;no;;;124.27;;;5056798427296;Out of stock;DEFAULT
0004696708;M5056798427326;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;124.27;209.00;0;;INIT;no;;;124.27;;;5056798427326;Out of stock;DEFAULT
0004733307;M5056798428163;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428163;Out of stock;DEFAULT
0004731806;M5056798428095;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428095;Out of stock;DEFAULT
0004697906;M5056798427388;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;124.27;169.00;0;;INIT;no;;;124.27;;;5056798427388;Out of stock;DEFAULT
0004730308;M5056798428057;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428057;Out of stock;DEFAULT
0004501209;M5056798452946;men-footwear-mens_shoes;Mens Shoes;'Duke' Classic Suede Sheepskin Slippers;New;53.32;79.99;2;;INIT;yes;;;53.32;;;5056798452946;;DEFAULT
0001296600;M5061049609178;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Tab Zip Top Real Leather Crossbody Bag;New;39.99;59.99;4;;INIT;yes;;;39.99;;;5061049609178;;DEFAULT
0005824210;M5056798456753;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kate' Real Leather Mandarin Collar Biker Jacket;New;199.99;309.00;2;;INIT;yes;;;199.99;;;5056798456753;;DEFAULT
0005824204;M5056798456692;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kate' Real Leather Mandarin Collar Biker Jacket;New;199.99;229.00;2;;INIT;yes;;;199.99;;;5056798456692;;DEFAULT
0005328711;M5056798419383;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Brando Jacket;New;258.13;309.00;1;;INIT;yes;;;258.13;;;5056798419383;;DEFAULT
0004731805;M5056798428088;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428088;Out of stock;DEFAULT
0004699105;M5056798427456;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;124.27;169.00;0;;INIT;no;;;124.27;;;5056798427456;Out of stock;DEFAULT
0005342900;M5056798402866;gift-stationery;Stationery;Real Leather Clip Pad Folder;New;75.00;75.00;2;;INIT;yes;;;;;;5056798402866;;DEFAULT
0005146600;M5056798448017;home-soft_furnishings;Soft Furnishings;Sheepskin Seat Pad;New;39.99;60.00;8;;INIT;yes;;;39.99;;;5056798448017;;DEFAULT
0005824201;M5056798456661;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kate' Real Leather Mandarin Collar Biker Jacket;New;199.99;229.00;0;;INIT;no;;;199.99;;;5056798456661;Out of stock;DEFAULT
0005328706;M5056798419338;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Brando Jacket;New;172.80;229.00;4;;INIT;yes;;;172.80;;;5056798419338;;DEFAULT
0004696704;M5056798427289;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;124.27;169.00;0;;INIT;no;;;124.27;;;5056798427289;Out of stock;DEFAULT
0004734808;M5056798428231;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428231;Out of stock;DEFAULT
0004734805;M5056798428200;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428200;Out of stock;DEFAULT
0004730303;M5056798428002;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Stefan' Real Leather Fashion Biker Jacket with Protection Pad Pockets;New;149.00;149.00;0;;INIT;no;;;;;;5056798428002;Out of stock;DEFAULT
